"X","genome","gene","disordered_residues","protein_length","ko_id","percent"
0,2728369266,2729863561,7,505,"K07793",0.0138613861386139
0,2728369266,2729863586,179,526,"K02484",0.340304182509506
0,2728369266,2729864089,328,656,"K08884",0.5
0,2728369266,2729864267,489,1110,"K00936",0.440540540540541
0,2728369266,2729864340,12,515,"K07793",0.0233009708737864
0,2728369266,2729865596,55,569,"K00936",0.0966608084358524
0,2728369266,2729866061,159,908,"K07646",0.17511013215859
0,2728369267,2729867012,204,962,"K08738",0.212058212058212
0,2728369267,2729867762,108,904,"K08738",0.119469026548673
0,2728369267,2729867833,182,912,"K08738",0.199561403508772
0,2728369267,2729869283,189,1135,"K08738",0.166519823788546
0,2728369267,2729869884,148,1146,"K08738",0.129144851657941
0,2728369267,2729870080,107,905,"K08738",0.118232044198895
0,2728369267,2729870173,0,110,"K07154",0
0,2728369267,2729870174,12,328,"K07154",0.0365853658536585
0,2728369267,2729870562,88,480,"K03092",0.183333333333333
0,2728369267,2729871472,30,487,"K02313",0.0616016427104723
0,2728369273,2729894974,274,510,"K04771",0.537254901960784
0,2728369273,2729896238,39,934,"K00990",0.0417558886509636
0,2728369273,2729896552,43,479,"K07712",0.0897703549060543
0,2728369273,2729896553,54,389,"K07708",0.138817480719794
0,2728369273,2729896700,99,463,"K03092",0.213822894168467
0,2728369273,2729896844,65,144,"K08738",0.451388888888889
0,2728369273,2729897522,43,463,"K08738",0.0928725701943845
0,2728369273,2729897621,44,445,"K15011",0.098876404494382
0,2728369273,2729897622,30,187,"K15012",0.160427807486631
0,2728369273,2729897736,1,512,"K07793",0.001953125
0,2728369273,2729897778,77,607,"K06207",0.126853377265239
0,2728369274,2729899613,21,1234,"K07787",0.0170178282009724
0,2728369275,2729900870,146,735,"K03407",0.198639455782313
0,2728369275,2729901542,73,578,"K00936",0.126297577854671
0,2728369275,2729901670,30,895,"K00936",0.0335195530726257
0,2728369275,2729901709,28,609,"K07182",0.0459770114942529
0,2728369275,2729901964,27,361,"K07708",0.074792243767313
0,2728369275,2729901965,41,454,"K07712",0.0903083700440529
0,2728369275,2729902040,83,606,"K06207",0.136963696369637
0,2728369275,2729902923,66,734,"K00936",0.0899182561307902
0,2728369275,2729902933,35,1004,"K00936",0.0348605577689243
0,2728369275,2729903290,57,731,"K00936",0.0779753761969904
0,2728369275,2729903347,7,289,"K02556",0.0242214532871972
0,2728369275,2729904086,33,184,"K15012",0.179347826086957
0,2728369275,2729904088,59,457,"K15011",0.12910284463895
0,2728369275,2729904578,20,410,"K07154",0.0487804878048781
0,2728369275,2729904740,38,744,"K00936",0.0510752688172043
0,2728369276,2729904884,120,505,"K02484",0.237623762376238
0,2728369276,2729905203,3,257,"K02556",0.0116731517509728
0,2728369276,2729905605,87,771,"K00990",0.11284046692607
0,2728369276,2729906080,224,631,"K08884",0.354992076069731
0,2728369276,2729907062,82,630,"K06207",0.13015873015873
0,2728369276,2729907226,69,853,"K07646",0.0808909730363423
0,2728369276,2729907366,120,356,"K03412",0.337078651685393
0,2728369276,2729907672,84,413,"K07154",0.203389830508475
0,2728369276,2729907699,108,419,"K03412",0.257756563245823
0,2728369276,2729907708,6,146,"K03408",0.0410958904109589
0,2728369276,2729907709,137,798,"K03407",0.171679197994987
0,2728369276,2729907789,53,539,"K03406",0.098330241187384
0,2728369276,2729908767,379,663,"K08884",0.571644042232277
0,2728369276,2729909111,106,524,"K02313",0.202290076335878
0,2728369277,2729911206,2,630,"K07182",0.00317460317460317
0,2728369277,2729911347,25,1250,"K07787",0.02
0,2728369277,2729913447,0,639,"K07182",0
0,2728369278,2729913752,66,535,"K00936",0.123364485981308
0,2728369278,2729913892,236,613,"K08884",0.384991843393148
0,2728369278,2729913946,88,514,"K03406",0.171206225680934
0,2728369278,2729914030,216,546,"K08884",0.395604395604396
0,2728369278,2729914095,137,638,"K00936",0.214733542319749
0,2728369278,2729914266,253,540,"K08884",0.468518518518519
0,2728369278,2729914412,1,163,"K03408",0.00613496932515337
0,2728369278,2729914414,36,179,"K03408",0.201117318435754
0,2728369278,2729914417,23,358,"K03412",0.0642458100558659
0,2728369278,2729914690,37,464,"K02484",0.0797413793103448
0,2728369278,2729914819,267,544,"K08884",0.490808823529412
0,2728369278,2729914928,107,777,"K00936",0.137709137709138
0,2728369278,2729915275,43,754,"K00990",0.0570291777188329
0,2728369278,2729915511,197,454,"K08884",0.433920704845815
0,2728369278,2729915569,90,519,"K02484",0.173410404624277
0,2728369278,2729915776,118,489,"K02484",0.241308793456033
0,2728369278,2729916305,88,621,"K06207",0.14170692431562
0,2728369278,2729916447,229,655,"K08884",0.349618320610687
0,2728369278,2729916986,1,263,"K02556",0.00380228136882129
0,2728369278,2729917004,108,392,"K03412",0.275510204081633
0,2728369278,2729917006,11,145,"K03408",0.0758620689655172
0,2728369278,2729917007,185,808,"K03407",0.228960396039604
0,2728369278,2729918073,393,757,"K08884",0.519154557463672
0,2728369278,2729918176,73,548,"K03406",0.133211678832117
0,2728369278,2729918355,294,605,"K08884",0.48595041322314
0,2728369278,2729918356,203,450,"K08884",0.451111111111111
0,2728369278,2729918410,212,610,"K02313",0.347540983606557
0,2728369278,2729918640,223,484,"K08884",0.460743801652893
0,2728369278,2729918651,31,195,"K03408",0.158974358974359
0,2728369278,2729918654,40,351,"K03412",0.113960113960114
0,2728369278,2729919411,213,575,"K08884",0.370434782608696
0,2728369278,2729919702,146,526,"K02484",0.277566539923954
0,2728369278,2729919718,110,598,"K08884",0.183946488294314
0,2728369278,2729920096,49,520,"K03406",0.0942307692307692
0,2728369278,2729920113,84,568,"K03406",0.147887323943662
0,2728369278,2729920365,88,827,"K07646",0.106408706166868
0,2728369278,2729920499,267,595,"K08884",0.448739495798319
0,2728369278,2729920902,214,500,"K08884",0.428
0,2728369278,2729920906,108,319,"K08884",0.338557993730408
0,2728369278,2729920939,76,549,"K03406",0.138433515482696
0,2728369464,2730451449,115,535,"K03406",0.214953271028037
0,2728369464,2730451616,28,482,"K07712",0.0580912863070539
0,2728369464,2730451617,28,714,"K08884",0.0392156862745098
0,2728369464,2730451705,19,406,"K07646",0.0467980295566502
0,2728369464,2730451740,6,254,"K02556",0.0236220472440945
0,2728369464,2730451752,132,406,"K03412",0.32512315270936
0,2728369464,2730451754,0,161,"K03408",0
0,2728369464,2730452067,69,616,"K06207",0.112012987012987
0,2728369464,2730452494,119,533,"K07712",0.223264540337711
0,2728369464,2730452495,41,401,"K07708",0.102244389027431
0,2728369464,2730453384,93,666,"K07182",0.13963963963964
0,2728369464,2730453633,18,435,"K07154",0.0413793103448276
0,2728369464,2730453859,13,499,"K04771",0.0260521042084168
0,2728369464,2730454295,53,452,"K15011",0.117256637168142
0,2728369464,2730454296,50,196,"K15012",0.255102040816327
0,2728369464,2730454344,20,420,"K07154",0.0476190476190476
0,2728369464,2730454480,34,938,"K00990",0.0362473347547974
0,2728369464,2730454899,90,491,"K02313",0.183299389002037
0,2728369464,2730454911,46,209,"K08738",0.220095693779904
0,2728369465,2730455363,251,663,"K02313",0.378582202111614
0,2728369465,2730456229,138,488,"K02484",0.282786885245902
0,2728369465,2730456237,126,474,"K08884",0.265822784810127
0,2728369465,2730456283,309,586,"K08884",0.527303754266212
0,2728369465,2730457141,185,456,"K08884",0.405701754385965
0,2728369465,2730457220,119,626,"K06207",0.190095846645367
0,2728369465,2730458110,28,457,"K02484",0.0612691466083151
0,2728369465,2730458202,237,547,"K08884",0.43327239488117
0,2728369465,2730458499,164,599,"K08884",0.273789649415693
0,2728369465,2730458759,144,505,"K02484",0.285148514851485
0,2728369465,2730459323,289,632,"K08884",0.457278481012658
0,2728369465,2730459324,167,424,"K08884",0.393867924528302
0,2728369466,2730459567,38,374,"K07708",0.101604278074866
0,2728369466,2730459568,62,453,"K07712",0.136865342163355
0,2728369466,2730459619,76,606,"K06207",0.125412541254125
0,2728369466,2730460235,28,455,"K02484",0.0615384615384615
0,2728369466,2730460274,34,898,"K00936",0.0378619153674833
0,2728369466,2730460542,0,502,"K07793",0
0,2728369466,2730460584,36,416,"K02484",0.0865384615384615
0,2728369466,2730460835,103,637,"K00936",0.161695447409733
0,2728369466,2730461096,62,464,"K15011",0.133620689655172
0,2728369466,2730461098,29,183,"K15012",0.158469945355191
0,2728369466,2730461252,72,734,"K00936",0.0980926430517711
0,2728369466,2730461494,27,922,"K00990",0.0292841648590022
0,2728369466,2730462148,29,426,"K00936",0.068075117370892
0,2728369466,2730462791,0,506,"K07793",0
0,2728369467,2730463565,14,1361,"K00936",0.0102865540044085
0,2728369467,2730465460,1,639,"K07182",0.00156494522691706
0,2728369467,2730466078,20,1264,"K07787",0.0158227848101266
0,2728369471,2730480715,16,506,"K07793",0.0316205533596838
0,2728369471,2730480969,31,472,"K03406",0.0656779661016949
0,2728369471,2730481030,19,360,"K07708",0.0527777777777778
0,2728369471,2730481031,28,457,"K07712",0.0612691466083151
0,2728369471,2730481288,69,605,"K06207",0.11404958677686
0,2728369471,2730481309,213,760,"K03407",0.280263157894737
0,2728369471,2730481310,16,156,"K03408",0.102564102564103
0,2728369471,2730481642,0,503,"K07793",0
0,2728369471,2730482045,32,938,"K00990",0.0341151385927505
0,2728369471,2730482321,254,685,"K03406",0.370802919708029
0,2728369471,2730483034,36,586,"K00936",0.0614334470989761
0,2728369471,2730483116,3,290,"K02556",0.0103448275862069
0,2728369471,2730483118,72,799,"K00936",0.0901126408010012
0,2728369471,2730483320,107,645,"K07182",0.165891472868217
0,2728369471,2730483490,30,587,"K00936",0.0511073253833049
0,2728369471,2730483825,44,440,"K07638",0.1
0,2728369471,2730483853,12,345,"K03412",0.0347826086956522
0,2728369471,2730484066,37,759,"K00936",0.0487483530961792
0,2728369471,2730484378,28,184,"K15012",0.152173913043478
0,2728369471,2730484706,0,499,"K07793",0
0,2728369472,2730485298,0,213,"K03412",0
0,2728369472,2730485483,0,154,"K03408",0
0,2728369472,2730485699,12,260,"K02556",0.0461538461538462
0,2728369472,2730486247,136,1064,"K03407",0.12781954887218
0,2728369472,2730487490,6,876,"K00990",0.00684931506849315
0,2728369472,2730487701,0,252,"K02556",0
0,2728369472,2730487939,1,1085,"K07787",0.000921658986175115
0,2728369472,2730487945,4,795,"K02484",0.0050314465408805
0,2728369472,2730487949,23,713,"K03407",0.032258064516129
0,2728369472,2730488211,35,624,"K06207",0.0560897435897436
0,2728369473,2730488811,117,499,"K03092",0.234468937875752
0,2728369473,2730489300,6,708,"K00936",0.00847457627118644
0,2728369473,2730490020,31,552,"K04771",0.0561594202898551
0,2728369473,2730490525,22,477,"K02313",0.0461215932914046
0,2728369473,2730492471,111,1143,"K08738",0.0971128608923885
0,2728369473,2730492685,1,538,"K00936",0.00185873605947955
0,2728369473,2730494030,3,644,"K07787",0.0046583850931677
0,2728369473,2730494934,4,186,"K08738",0.021505376344086
0,2728369474,2730495349,144,486,"K02484",0.296296296296296
0,2728369474,2730495352,160,856,"K07646",0.186915887850467
0,2728369474,2730496688,312,624,"K08884",0.5
0,2728369474,2730498622,100,624,"K06207",0.16025641025641
0,2728369474,2730498981,106,497,"K02313",0.21327967806841
0,2728369474,2730500256,402,754,"K08884",0.53315649867374
0,2728369475,2730501343,87,898,"K08738",0.0968819599109131
0,2728369475,2730502571,23,601,"K06207",0.0382695507487521
0,2728369475,2730502693,0,648,"K07182",0
0,2728369475,2730502935,145,935,"K08738",0.155080213903743
0,2728369475,2730503585,25,474,"K02313",0.0527426160337553
0,2728369479,2730512511,32,183,"K15012",0.174863387978142
0,2728369479,2730512513,26,448,"K15011",0.0580357142857143
0,2728369479,2730513913,4,513,"K07793",0.00779727095516569
0,2728369479,2730514173,0,497,"K07793",0
0,2728369479,2730514204,85,608,"K07182",0.139802631578947
0,2728369479,2730514375,55,456,"K07712",0.120614035087719
0,2728369479,2730514376,33,358,"K07708",0.0921787709497207
0,2728369479,2730514735,25,939,"K00990",0.0266240681576145
0,2728369479,2730515092,82,605,"K06207",0.135537190082645
0,2728369479,2730515781,69,438,"K07638",0.157534246575342
0,2728369479,2730515860,2,288,"K02556",0.00694444444444444
0,2728369480,2730516208,16,367,"K07182",0.0435967302452316
0,2728369480,2730516539,5,176,"K03408",0.0284090909090909
0,2728369480,2730516540,36,716,"K03407",0.0502793296089385
0,2728369480,2730516842,30,467,"K04771",0.0642398286937901
0,2728369480,2730517204,147,506,"K03092",0.290513833992095
0,2728369480,2730517578,0,252,"K02556",0
0,2728369480,2730517801,124,527,"K02313",0.235294117647059
0,2728369480,2730517979,56,340,"K08738",0.164705882352941
0,2728369480,2730518146,27,422,"K07154",0.0639810426540284
0,2728369480,2730518383,38,602,"K06207",0.0631229235880399
0,2728369480,2730518387,42,479,"K07712",0.0876826722338205
0,2728369480,2730518548,0,609,"K07182",0
0,2728369480,2730518571,223,704,"K03407",0.316761363636364
0,2728369480,2730518572,80,401,"K03412",0.199501246882793
0,2728369480,2730518826,16,178,"K15012",0.0898876404494382
0,2728369480,2730518829,22,623,"K07182",0.0353130016051364
0,2728369481,2730519617,78,784,"K00990",0.0994897959183673
0,2728369481,2730520597,247,534,"K08884",0.462546816479401
0,2728369481,2730520600,105,518,"K02484",0.202702702702703
0,2728369481,2730520947,236,552,"K08884",0.427536231884058
0,2728369481,2730521225,261,561,"K08884",0.46524064171123
0,2728369481,2730521545,123,482,"K02484",0.255186721991701
0,2728369481,2730521588,189,449,"K08884",0.420935412026726
0,2728369481,2730521964,226,510,"K08884",0.443137254901961
0,2728369481,2730522113,100,850,"K07646",0.117647058823529
0,2728369481,2730522583,186,662,"K08884",0.280966767371601
0,2728369481,2730523607,264,611,"K08884",0.432078559738134
0,2728369481,2730523608,225,459,"K08884",0.490196078431373
0,2728369481,2730523676,204,608,"K02313",0.335526315789474
0,2728369481,2730524747,80,622,"K06207",0.128617363344051
0,2728369482,2730525457,123,676,"K08884",0.181952662721894
0,2728369482,2730526354,229,950,"K08738",0.241052631578947
0,2728369482,2730527380,68,483,"K03092",0.140786749482402
0,2728369482,2730527462,38,205,"K08738",0.185365853658537
0,2728369482,2730527714,170,919,"K08738",0.184983677910773
0,2728369482,2730527847,5,376,"K07646",0.0132978723404255
0,2728369482,2730528993,1,652,"K07787",0.00153374233128834
0,2728369482,2730529360,29,691,"K00936",0.0419681620839363
0,2728369482,2730529627,27,604,"K06207",0.0447019867549669
0,2728369482,2730529851,167,1139,"K08738",0.146619841966637
0,2728369482,2730530595,26,350,"K03412",0.0742857142857143
0,2728369482,2730530737,15,164,"K08738",0.0914634146341463
0,2728369482,2730531026,183,927,"K08738",0.197411003236246
0,2728369483,2730531272,137,547,"K02313",0.250457038391225
0,2728369483,2730531295,284,666,"K08884",0.426426426426426
0,2728369483,2730531296,200,495,"K08884",0.404040404040404
0,2728369483,2730531761,204,459,"K08884",0.444444444444444
0,2728369483,2730534441,66,789,"K00990",0.0836501901140684
0,2728369483,2730534478,57,838,"K07646",0.0680190930787589
0,2728369483,2730535708,190,503,"K02484",0.377733598409543
0,2728369483,2730536269,105,536,"K08884",0.19589552238806
0,2728369483,2730536506,114,474,"K08884",0.240506329113924
0,2728369483,2730539029,0,501,"K07793",0
0,2728369483,2730539400,250,683,"K08884",0.366032210834553
0,2728369483,2730539530,80,492,"K02484",0.16260162601626
0,2728369483,2730540045,13,469,"K02484",0.0277185501066098
0,2728369483,2730540204,28,385,"K00936",0.0727272727272727
0,2728369483,2730540350,58,553,"K08884",0.104882459312839
0,2728369484,2730540576,198,714,"K08884",0.277310924369748
0,2728369484,2730541124,167,534,"K02484",0.312734082397004
0,2728369484,2730541380,159,629,"K06207",0.252782193958665
0,2728369484,2730541663,271,660,"K08884",0.410606060606061
0,2728369484,2730541966,94,353,"K03412",0.26628895184136
0,2728369484,2730542091,325,574,"K08884",0.566202090592335
0,2728369484,2730542682,0,256,"K02556",0
0,2728369484,2730542807,159,818,"K07646",0.194376528117359
0,2728369484,2730543483,39,554,"K07793",0.0703971119133574
0,2728369484,2730543644,345,646,"K08884",0.53405572755418
0,2728369484,2730543645,282,613,"K08884",0.460032626427406
0,2728369484,2730543681,256,566,"K08884",0.452296819787986
0,2728369484,2730543682,224,508,"K08884",0.440944881889764
0,2728369484,2730544148,101,791,"K00990",0.127686472819216
0,2728369484,2730544481,219,610,"K08884",0.359016393442623
0,2728369484,2730544801,68,372,"K03412",0.182795698924731
0,2728369484,2730544803,27,150,"K03408",0.18
0,2728369484,2730544945,202,612,"K02313",0.330065359477124
0,2728369484,2730545072,210,492,"K08884",0.426829268292683
0,2728369484,2730545174,87,533,"K03406",0.163227016885553
0,2728369484,2730545194,90,488,"K07154",0.184426229508197
0,2728369485,2730545844,70,456,"K07712",0.153508771929825
0,2728369485,2730545845,41,368,"K07708",0.111413043478261
0,2728369485,2730546129,143,731,"K08884",0.19562243502052
0,2728369485,2730546212,39,936,"K00990",0.0416666666666667
0,2728369485,2730546372,1,460,"K00936",0.00217391304347826
0,2728369485,2730546544,5,288,"K02556",0.0173611111111111
0,2728369485,2730546934,0,496,"K07793",0
0,2728369485,2730546937,41,607,"K07182",0.0675453047775947
0,2728369485,2730547809,40,184,"K15012",0.217391304347826
0,2728369485,2730547811,51,463,"K15011",0.110151187904968
0,2728369485,2730548155,2,136,"K08738",0.0147058823529412
0,2728369485,2730548709,0,505,"K07793",0
0,2728369485,2730548760,54,714,"K00936",0.0756302521008403
0,2728369485,2730548812,52,606,"K06207",0.0858085808580858
0,2728369489,2730564836,3,1321,"K00936",0.00227100681302044
0,2728369489,2730565797,7,1383,"K00936",0.00506146059291396
0,2728369489,2730566443,78,485,"K03092",0.160824742268041
