taxon_oid	genome_name	phylum_gtdbtk	class_gtdbtk	order_gtdbtk	family_gtdbtk	genus_gtdbtk	species	ANI.Cluster.ID	habitat	genome_size	total_coding	total_gc_coding	gene_count	kegg_unannotated	protein_count	percent_GC	rRNA_16s	rRNA_23s	rRNA_count_estimated	trna_count	total_motifs	str_motifs	completeness	contamination	temperature_class	multicellular	doubling_estimated	doubling_measured	reference
2675903213	Lutimaribacter saemankumensis DSM 28010	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lutimaribacter	Lutimaribacter saemankumensis	10986		3772513	3423420	2170386	3818	46.52	3763	62.87	1	1	1	45	2551	941	99.55	0	mesophilic	unicellular	2.89137776	NA	
2523231069	Acidipropionibacterium thoenii DSM 20276	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium	Acidipropionibacterium thoenii	7180	Cheese	2938072	2637084	1798273	2702	46.52	2640	67.97	4	1	1	50	1954	701	100	0.66	mesophilic	unicellular	3.05436255	NA	
2675903022	Salibacterium halotolerans S7	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Salibacterium	Salibacterium halotolerans	10926		3614063	3122071	1516917	3762	46.52	3662	47.65	7	1	1	61	1316	415	97.99	1.9	mesophilic	unicellular	5.756144984	NA	
2802428805	Nesterenkonia aurantiaca DSM 27373	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia	Nesterenkonia aurantiaca	14105		2948026	2668635	1815349	2724	46.51	2668	67.59	1	2	1	47	1793	648	99.11	0	mesophilic	unicellular	6.112511526	NA	
2523533624	Neptunomonas japonica DSM 18939	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas	Neptunomonas japonica	7239	"Aquatic, Marine, Sediment"	4393591	3974230	1767329	4271	46.5	4199	43.75	1	4	1	54	1647	475	100	0.43	psychrophilic	unicellular	5.757471369	NA	
2824228552	Helcobacillus massiliensis DSM 23040	Actinobacteriota	Actinobacteria	Actinomycetales	Dermabacteraceae		Helcobacillus massiliensis	14541		2616799	2390998	1648027	2418	46.48	2352	68.77	3	3	3	47	1647	548	97.66	0	mesophilic	unicellular	5.599920709	NA	
2740891889	Hoeflea halophila KCTC 23107	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea	Hoeflea halophila	12389		4192799	3740047	2302601	4017	46.48	3954	61.06	1	1	1	46	2472	871	100	1.07	mesophilic	unicellular	4.23519702	NA	
2574179735	Pelagicola litoralis DSM 18290	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudopelagicola	Pelagicola litoralis	5015	"Aquatic, Marine"	3642925	3323627	1833123	3694	46.48	3633	54.76	1	1	1	46	2084	684	99.36	0.32	mesophilic	unicellular	2.257815147	NA	
2706794916	Sphaerochaeta associata GLS2	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta associata	11684		3550837	3287674	1686522	3310	46.47	3251	50.6	3	1	1	48	1284	296	96.59	1.14	mesophilic	unicellular	4.365881016	NA	
2663762748	Nitratireductor indicus CGMCC 1.10953	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Nitratireductor	Nitratireductor indicus	753		5005930	4515138	2773460	4949	46.47	4877	60.85	1	2	1	54	3251	1114	99.51	1.97	mesophilic	unicellular	3.437110257	NA	
2728369736	Salinibacterium amurskyense DSM 16400	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Salinibacterium	Salinibacterium amurskyense	3663		2776536	2586769	1607324	2682	46.46	2625	61.88	1	1	1	44	1432	463	98.99	0.51	mesophilic	unicellular	1.908885504	NA	
2770939553	Alkalibaculum bacchi DSM 22112	Firmicutes_A	Clostridia	Eubacteriales			Alkalibaculum bacchi	12994	Soil	3098941	2582348	905442	2947	46.45	2859	34.69	7	1	1	54	614	143	98.59	0.7	mesophilic	unicellular	5.675434042	NA	
2693429881	Marininema mesophilum DSM 45610	Firmicutes	Bacilli_A	Thermoactinomycetales	Thermoactinomycetaceae	Marininema	Marininema mesophilum	11480		3331831	2852709	1301928	3228	46.44	3150	44.8	2	2	2	54	1490	505	99.23	0	mesophilic	unicellular	2.832956964	NA	
2622736429	Sanguibacter marinus DSM 19083	Actinobacteriota	Actinobacteria	Actinomycetales	Cellulomonadaceae	Sanguibacter_A	Sanguibacter marinus	9486		2899750	2708177	1953450	2722	46.44	2661	72.04	1	1	1	48	2290	959	99.71	0	mesophilic	unicellular	3.75335055	NA	
2582580750	Desulfacinum infernum DSM 9756	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfacinum	Desulfacinum infernum	8497	"Marine, Oil fields"	4239823	3659877	2286592	3769	46.43	3699	61.97	2	3	2	46	3528	1494	100	1.45	thermophilic	unicellular	21.50640649	NA	
2690315633	Pseudoxanthomonas sp. GM95	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas_A	Pseudoxanthomonas sp. GM95	11367		4695108	4241358	2840484	4157	46.43	4098	66.57	1	1	1	51	3821	1565	99.66	1.44	mesophilic	unicellular	5.495551864	NA	
2690315620	Psychrobacillus sp. OK032	Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Psychrobacillus	Psychrobacillus sp. OK032	11360		4387245	3633200	1365025	4551	46.43	4290	37.02	9	5	5	68	1078	267	100	0.88	mesophilic	unicellular	1.761430064	NA	
2524023169	Cohnella thermotolerans DSM 17683	Firmicutes	Bacilli_A	Paenibacillales	Paenibacillaceae	Cohnella	Cohnella thermotolerans	7276	Plants	5053050	4376760	2600831	4770	46.42	4665	58.3	5	6	5	54	2468	860	99.19	0.18	thermophilic	unicellular	3.139790679	NA	
2770939564	Finegoldia magna DSM 20470	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Finegoldia	Finegoldia magna	4970		2021781	1848955	596822	1938	46.39	1888	31.86	4	1	1	30	241	53	99.39	0.97	mesophilic	unicellular	2.473753479	NA	
2524614798	Brevundimonas aveniformis DSM 17977	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas aveniformis	7387	Sludge	2579573	2398859	1567858	2645	46.39	2592	65.14	1	1	1	43	2531	1292	100	0	mesophilic	unicellular	2.60642709	NA	
2756170229	Alicyclobacillus sacchari DSM 17974	Firmicutes	Alicyclobacillia	Alicyclobacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus sacchari	12705		2946319	2651089	1459009	3035	46.39	2939	54.53	1	1	1	71	1398	410	98.82	0	thermophilic	unicellular	6.960467693	NA	
2615840602	Cupriavidus sp. OV096	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. OV096	1656		5960440	5404648	3644014	5402	46.39	5337	66.83	1	1	1	53	5385	2091	99.94	1.38	mesophilic	unicellular	2.021670531	NA	
2770939510	Pseudacidovorax intermedius DSM 21352	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pseudacidovorax	Pseudacidovorax intermedius	2751		5975233	5492489	3829022	5492	46.38	5422	69.44	1	1	1	50	6023	2400	100	0	mesophilic	unicellular	7.193402472	NA	
2599185208	Rheinheimera pacifica DSM 17616	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera	Rheinheimera pacifica	8999		4457865	4080395	2031090	4188	46.37	4107	49.22	2	5	2	52	1850	525	99.66	0.55	mesophilic	unicellular	0.935420185	NA	
2634166317	Roseivivax sediminis DSM 26472	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseivivax	Roseivivax sediminis	9820		4626107	4112706	2785258	4445	46.37	4377	67.44	3	3	3	49	3538	1482	99	1.88	mesophilic	unicellular	8.792518161	NA	
2608642100	Actinomyces ruminicola KPR-7B	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces ruminicola	1030		3299427	2898095	2025034	2799	46.37	2729	69.48	4	1	1	49	2462	926	99.53	1.18	mesophilic	unicellular	5.51118088	NA	
2623620583	Stenotrophomonas pavanii LMG 25348	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas pavanii	4711		4424001	3965266	2677669	4090	46.36	3998	67.24	2	0	2	58	3678	1518	100	0	mesophilic	unicellular	3.858953681	NA	
2784746777	Paucimonas lemoignei DSM 7445	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		Paucimonas lemoignei	13430		4215120	3769698	2221444	3872	46.36	3813	57.82	1	1	1	48	2524	856	99.61	1.21	mesophilic	unicellular	3.888562865	NA	
2515154130	Kiloniella laminariae DSM 19542	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	Kiloniella laminariae	6836	Marine	4440816	3938528	2062183	4213	46.36	4162	51.42	4	0	4	41	2379	743	100	0.43	mesophilic	unicellular	3.312907197	NA	
2788500327	Dehalogenimonas sp. WBC-2	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas	Dehalogenimonas sp. WBC-2	13634		1725728	1524885	765166	1782	46.35	1730	49.19	1	1	1	46	1009	354	98.68	0	mesophilic	unicellular	19.1251723	NA	
2829893694	Kaistia hirudinis DSM 25966	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	Kaistia hirudinis	14711		5259388	4757846	3188051	4988	46.35	4908	66.7	1	1	1	47	4511	1864	99.84	0.85	mesophilic	unicellular	8.436852736	NA	
2667527436	Pseudorhodobacter antarcticus CGMCC 1.10836	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	Pseudorhodobacter antarcticus	2711		3796802	3426178	2045125	3876	46.34	3818	59.18	1	1	1	43	2732	951	99.6	0.3	mesophilic	unicellular	4.229168357	NA	
2622736446	Jannaschia helgolandensis DSM 14858	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia	Jannaschia helgolandensis	9492	"Aquatic, Marine"	3562860	3244103	2028970	3608	46.34	3554	62.18	1	1	1	43	2505	892	99.18	0.15	mesophilic	unicellular	5.951215557	NA	
2731958078	Alteromonas sp. DSM 26665	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas sp. DSM 26665	347		4561795	4043361	1817718	3934	46.34	3848	44.13	1	3	1	65	1586	465	99.95	0.17	mesophilic	unicellular	1.426740652	NA	
2703719342	Arcobacter marinus UTICA-S4D1	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter marinus	2246		2818794	2640442	726647	2849	46.33	2779	27.12	7	1	1	53	454	106	100	1.36	mesophilic	unicellular	2.108891958	NA	
2585428074	Intestinibacter bartlettii DSM 16795	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae		Intestinibacter bartlettii	1180	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	2938633	2540573	758193	2722	46.33	2677	28.63	3	5	3	18	434	110	100	0	mesophilic	unicellular	1.692048369	NA	
646311962	"Thermobaculum terrenum YNP1, ATCC BAA-798"	Chloroflexota	Chloroflexia				Thermobaculum terrenum	5951	Soil	3101581	2864844	1544319	2933	46.33	2873	53.51	2	2	2	51	2515	932	98.58	0	thermophilic	unicellular	8.106891571	4.09	
2828108658	Xanthomonas arboricola CFBP 8590	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas arboricola	3543		4914203	4226527	2789013	4276	46.33	4166	65.75	1	1	1	55	3941	1590	100	0.41	mesophilic	unicellular	7.837340335	2.75	"Morales G et al, 2017 IJSEM"
2642422543	Eubacterium barkeri VPI 5359	Firmicutes_A	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium_O	Eubacterium barkeri	10084		2954329	2695824	1323621	2843	46.32	2779	48.17	4	2	2	43	901	247	98.59	0	mesophilic	unicellular	3.405635595	NA	
2770939620	Pseudochrobactrum asaccharolyticum DSM 25619	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		Pseudochrobactrum asaccharolyticum	13027		4649592	4023536	2096101	4333	46.32	4258	50.82	1	1	1	58	2167	577	100	0.96	mesophilic	unicellular	12.9675542	NA	
2505679056	Mesorhizobium sp. J18	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		Mesorhizobium sp. J18	6455		4259296	3833100	2363240	4319	46.31	4252	61.2	1	1	1	49	3063	1196	98.73	1.21	mesophilic	unicellular	5.565674908	NA	
2781126043	Bogoriella caseilytica DSM 11294	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae		Bogoriella caseilytica	13401	Soil	3235396	3012967	2078767	2928	46.31	2870	68.92	2	2	2	46	3024	1331	100	0.58	mesophilic	unicellular	4.646146331	NA	
2540341199	Microvirga flocculans ATCC BAA-817	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Microvirga flocculans	3897	"Aquatic, Hot spring"	4029781	3576198	2326980	3913	46.31	3841	64.27	3	1	1	50	3017	1206	98.9	0.63	thermophilic	unicellular	3.036848192	NA	
2786546165	Hydrogenoanaerobacterium saccharovorans DSM 24774	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae		Hydrogenoanaerobacterium saccharovorans	3100		3176247	2839125	1240646	3019	46.31	2949	42.67	1	1	1	56	1066	273	99.33	0.67	mesophilic	unicellular	5.458165596	NA	
2718217662	Planomicrobium soli CGMCC 1.12259	Firmicutes	Bacilli	Bacillales_A	Planococcaceae		Planomicrobium soli	11843		3592970	3112336	1384069	3544	46.3	3464	43.36	1	4	1	58	1039	288	99.34	0	mesophilic	unicellular	1.362627343	NA	
2693429879	Roseivivax marinus DSM 27511	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseivivax	Roseivivax marinus	92		4013190	3577134	2431174	3800	46.29	3746	67.69	1	1	1	44	2892	1138	99	0.53	mesophilic	unicellular	5.944808024	NA	
2524023060	Ferrimonas kyonanensis DSM 18153	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Ferrimonas	Ferrimonas kyonanensis	7246	"Aquatic, Host, Marine"	4932857	4346233	2520293	4524	46.29	4445	56.93	2	1	1	56	2154	618	100	0.54	mesophilic	unicellular	0.320575113	1.3	"Nakagawa T et al, 2006 IJSEM"
2756170231	Gluconacetobacter liquefaciens DSM 5603	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		Gluconacetobacter liquefaciens	12707		4176944	3744094	2437471	3763	46.29	3700	64.38	1	1	1	50	4417	1880	100	0.54	mesophilic	unicellular	6.409706297	NA	
2634166323	Isobaculum melis DSM 13760	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae		Isobaculum melis	9825	Host	2821134	2477493	887928	2792	46.28	2708	35.18	6	3	3	50	638	162	97.81	2.12	mesophilic	unicellular	0.610248127	NA	
2599185148	Geoalkalibacter ferrihydriticus DSM 17813	Desulfuromonadota	Desulfuromonadia	Desulfuromonadales	Geoalkalibacteraceae		Geoalkalibacter ferrihydriticus	1674	"Aquatic, Soda lake"	3818286	3429384	2015784	3494	46.28	3433	57.94	1	1	1	47	2751	1019	99.35	0.65	mesophilic	unicellular	14.60320257	NA	
2513237116	Alicyclobacillus pomorum DSM 14955	Firmicutes	Alicyclobacillia	Alicyclobacillales	Alicyclobacillaceae	Alicyclobacillus_A	Alicyclobacillus pomorum	6721	"Fruits, Plants"	3400263	2918137	1589089	3533	46.28	3416	53.69	3	2	2	96	1594	500	99.2	0.4	thermophilic	unicellular	11.03968851	1.5	
2517093040	Xanthobacter sp. 126	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter sp. 126	6907		5472264	4910675	3347187	5195	46.28	5125	67.8	2	2	2	49	5243	2235	99.96	0.32	mesophilic	unicellular	8.917962088	NA	
2522572190	Simiduia agarivorans DSM 21679	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae		Simiduia agarivorans	387	"Aquatic, Marine, Sea water"	4274427	3909743	2205728	3856	46.27	3805	55.87	1	1	1	41	1990	585	100	0.67	mesophilic	unicellular	1.341097886	NA	
2524614758	Actinotignum urinale DSM 15805	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinotignum	Actinotignum urinale	3397	"Host, Human"	1920341	1675002	864132	1725	46.26	1670	50.88	2	1	1	45	918	227	99.78	0	mesophilic	unicellular	1.605795614	NA	
2860298897	Leptothrix sp. C29	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		Leptothrix sp. C29	16103		4891125	4527697	3228560	4465	46.25	4375	70.91	2	2	2	64	5037	2119	100	0.47	mesophilic	unicellular	4.786328576	NA	
2784746797	Fonticella tunisiensis DSM 24455	Firmicutes_A	Clostridia	Clostridiales			Fonticella tunisiensis	13440		3103119	2628187	1001781	3058	46.24	2947	37.01	2	3	2	80	811	207	100	0.81	thermophilic	unicellular	3.914343237	NA	
2861631615	Spongiibacter marinus DSM 17750	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Spongiibacter	Spongiibacter marinus	16192		3572376	3282831	1835857	3462	46.24	3404	55.46	1	1	1	43	2012	622	100	0.57	mesophilic	unicellular	6.310549731	7.38	
2616644822	Shimia aestuarii DSM 15283	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		Shimia aestuarii	9274		4226671	3844647	2340565	4136	46.23	4068	60.41	3	3	3	51	2680	974	99.57	0.32	mesophilic	unicellular	1.677909252	NA	
2619618962	Salipiger pacificus DSM 26894	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yangia	Salipiger pacificus	1712		6143658	5455402	3644622	5796	46.2	5734	66.3	1	1	1	46	4202	1519	99.3	2.36	mesophilic	unicellular	1.624077637	NA	
2795386139	Ancylobacter aquaticus DSM 101	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		Ancylobacter aquaticus	14063		4831989	4327746	2914826	4543	46.2	4475	67.02	1	1	1	47	4631	1953	100	0	mesophilic	unicellular	9.964628073	NA	
2513237155	Sedimenticola selenatireducens DSM 17993	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	Sedimenticola selenatireducens	6730	"Aquatic, Estuaries, Estuarine sediment, Sediment"	4588530	4048137	2329189	4331	46.2	4276	56.65	1	1	1	47	2899	1010	99.77	1.03	mesophilic	unicellular	12.57947487	NA	
2827996806	Angulomicrobium tetraedrale DSM 5895	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		Angulomicrobium tetraedrale	14633		5030725	4472484	3036295	4729	46.2	4643	67.55	1	1	1	51	4923	2024	100	0.32	mesophilic	unicellular	11.2857561	NA	
2522125083	Robiginitomaculum antarcticum DSM 21748	Proteobacteria	Alphaproteobacteria	Caulobacterales	Maricaulaceae		Robiginitomaculum antarcticum	7112	"Aquatic, Marine, Sea water"	2769471	2545833	1349790	2687	46.19	2643	52.48	1	1	1	36	1694	613	99.51	0	psychrophilic	unicellular	7.855766472	NA	
2829850523	Roseococcus suduntuyensis DSM 19979	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		Roseococcus suduntuyensis	14705	"Aquatic, Fresh water"	4138894	3861568	2742744	4008	46.18	3946	70.78	1	1	1	48	5960	2965	100	0.5	mesophilic	unicellular	15.56671135	NA	
2528768230	Sporosarcina sp. EUR3 2.2.2	Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Paenisporosarcina	Sporosarcina sp. EUR3 2.2.2	7473		3479654	2925565	1114810	3503	46.16	3438	37.55	3	2	2	38	956	268	99.34	0	mesophilic	unicellular	2.772186669	NA	
2738541338	Acidovorax sp. 62	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Acidovorax	Acidovorax sp. 62	2284		5014901	4486831	2893377	4532	46.16	4457	63.8	4	4	4	55	4089	1471	99.6	0	mesophilic	unicellular	1.75260994	NA	
2519103189	Gracilibacillus lacisalsi DSM 19029	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Gracilibacillus	Gracilibacillus lacisalsi	7008	"Aquatic, Sediment"	4411374	3787713	1411278	4364	46.15	4276	36.82	7	5	5	50	1131	293	99.34	0.55	thermophilic	unicellular	4.135691622	NA	
2565956515	Pararheinheimera texasensis DSM 17496	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera_A	Pararheinheimera texasensis	8218	"Aquatic, Fresh water, Lake"	4588955	4206881	2207156	4022	46.15	3946	51.95	5	2	2	57	2104	525	98.65	0.36	mesophilic	unicellular	0.662700958	NA	
2795385467	Aquabacterium commune DSM 11901	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium	Aquabacterium commune	14025	"Aquatic, Biofilm"	4204494	3841217	2565347	3716	46.15	3653	66.36	1	1	1	51	3501	1313	99.79	0	mesophilic	unicellular	6.365001191	NA	
2795385448	Chromatocurvus halotolerans DSM 23344	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae		Chromatocurvus halotolerans	14014		3910325	3611797	2258284	3496	46.14	3442	62.16	2	1	1	41	2860	1086	99.52	1.32	mesophilic	unicellular	17.3182762	NA	
2675903005	Tenuibacillus multivorans CGMCC 1.3442	Firmicutes	Bacilli	Bacillales	Alkalibacillaceae		Tenuibacillus multivorans	10916		2950395	2599485	996264	3182	46.13	3099	37.69	5	2	2	47	807	254	98.67	1.78	mesophilic	unicellular	2.266230357	NA	
2571042912	Desulfovibrio alkalitolerans DSM 16529	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio_E	Desulfovibrio alkalitolerans	3860	"Aquatic, Host"	3112020	2814645	1830350	2916	46.12	2855	64.48	2	5	2	48	2325	852	95.27	0	mesophilic	unicellular	9.629041964	4	"Abildgaard L et al, 2006 IJSEM"
2681812955	Litoreibacter halocynthiae DSM 29467	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litoreibacter	Litoreibacter halocynthiae	11077		3680113	3415718	2001266	3693	46.11	3643	58.15	1	1	1	40	2184	763	99.7	0	mesophilic	unicellular	4.101793427	NA	
644736376	"Jonesia denitrificans 55134, DSM 20603"	Actinobacteriota	Actinobacteria	Actinomycetales	Cellulomonadaceae	Jonesia	Jonesia denitrificans	3286	"Bovine, Host"	2749646	2530772	1481254	2635	46.11	2558	58.42	5	5	5	55	2204	762	100	0	mesophilic	unicellular	1.732541181	NA	
2523533634	Halobacillus kuroshimensis DSM 18393	Firmicutes	Bacilli	Bacillales	Halobacillaceae	Halobacillus	Halobacillus kuroshimensis	7243	"Aquatic, Deep sea, Marine"	3850372	3404524	1628520	4064	46.11	3978	47.04	6	4	4	55	1245	350	100	1.56	mesophilic	unicellular	0.857384419	NA	
2861370550	Pacificimonas flava DSM 107612	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Pacificimonas	Pacificimonas flava	4546		3252570	2960562	1910713	3080	46.1	3017	64.23	1	2	1	46	2864	1258	100	0	mesophilic	unicellular	7.26662045	NA	
2523231068	Porphyrobacter cryptus DSM 12079	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	Porphyrobacter cryptus	7179	"Aquatic, Hot spring"	2954426	2743486	1864601	2903	46.09	2847	67.85	1	1	1	44	3303	1563	99.48	0	thermophilic	unicellular	5.810377252	1.73	
2654587895	Alteribacillus bidgolensis IBRC-M10614	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Alteribacillus	Alteribacillus bidgolensis	10569		4643995	3763085	1493451	4708	46.07	4580	38.75	8	2	2	54	1591	468	99.33	2.01	mesophilic	unicellular	7.006871635	NA	
2616645037	Exiguobacterium enclensis NIO-1109	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium_A	Exiguobacterium enclensis	820		3252807	2936788	1400197	3398	46.06	3318	46.77	7	6	6	48	904	245	99.34	0	mesophilic	unicellular	0.398121357	NA	
